date,campaign,transactions,pageviews,ismobile,country
20160923,Data Share Promo,0,1,FALSE,India
20160923,Data Share Promo,0,1,FALSE,United Kingdom
20160923,Data Share Promo,0,1,FALSE,Czechia
20160923,Data Share Promo,0,2,FALSE,Czechia
20160923,Data Share Promo,0,4,FALSE,Turkey
20160923,Data Share Promo,0,14,FALSE,Switzerland
20160923,Data Share Promo,0,17,FALSE,Thailand
20160923,Data Share Promo,0,60,FALSE,United States
20160923,Data Share Promo,0,1,FALSE,Serbia
20160923,Data Share Promo,0,1,FALSE,Japan
20160923,Data Share Promo,0,1,FALSE,India
20160923,Data Share Promo,0,1,FALSE,United States
20160923,Data Share Promo,0,1,FALSE,South Africa
20160923,Data Share Promo,0,1,FALSE,Spain
20160923,Data Share Promo,0,1,FALSE,Austria
20160923,Data Share Promo,0,1,FALSE,Japan
20160923,Data Share Promo,0,1,FALSE,Ukraine
20160923,Data Share Promo,0,1,FALSE,Japan
20160923,Data Share Promo,0,1,FALSE,United Kingdom
20160923,Data Share Promo,0,2,FALSE,Bulgaria
20160923,Data Share Promo,0,2,FALSE,South Africa
20160923,Data Share Promo,0,2,FALSE,Russia
20160923,Data Share Promo,0,2,FALSE,China
20160923,Data Share Promo,0,2,FALSE,India
20160923,Data Share Promo,0,3,FALSE,United States
20160923,Data Share Promo,0,3,FALSE,Turkey
20160923,Data Share Promo,0,4,FALSE,France
20160923,Data Share Promo,0,4,FALSE,United States
20160923,Data Share Promo,0,5,TRUE,Indonesia
20160923,Data Share Promo,0,6,FALSE,India
20160923,Data Share Promo,0,9,FALSE,United Kingdom
20160923,Data Share Promo,0,11,FALSE,Croatia
20160923,Data Share Promo,0,9,FALSE,United States
20161108,Data Share Promo,0,1,FALSE,United States
20161108,Data Share Promo,0,1,FALSE,Taiwan
20161108,Data Share Promo,0,1,FALSE,Argentina
20161108,Data Share Promo,0,1,FALSE,France
20161108,Data Share Promo,0,1,FALSE,United States
20161108,Data Share Promo,0,1,FALSE,India
20161108,Data Share Promo,0,1,FALSE,Chile
20161108,Data Share Promo,0,1,FALSE,United States
20161108,Data Share Promo,0,1,FALSE,United States
20161108,Data Share Promo,0,1,FALSE,Portugal
20161108,Data Share Promo,0,1,FALSE,Russia
20161108,Data Share Promo,0,1,FALSE,Norway
20161108,Data Share Promo,0,1,FALSE,United States
20161108,Data Share Promo,0,1,FALSE,Netherlands
20161108,Data Share Promo,0,1,TRUE,India
20161108,Data Share Promo,0,1,FALSE,United States
20161108,Data Share Promo,0,1,FALSE,Netherlands
20161108,Data Share Promo,0,1,FALSE,Netherlands
20161108,Data Share Promo,0,1,FALSE,Ukraine
20161108,Data Share Promo,0,1,FALSE,United States
20161108,Data Share Promo,0,1,FALSE,United Kingdom
20161108,Data Share Promo,0,1,FALSE,United States
20161108,Data Share Promo,0,1,FALSE,Netherlands
20161108,Data Share Promo,0,1,FALSE,(not set)
20161108,Data Share Promo,0,1,FALSE,France
20161108,Data Share Promo,0,1,FALSE,United Kingdom
20161108,Data Share Promo,0,1,FALSE,United Kingdom
20161108,Data Share Promo,0,1,FALSE,Italy
20161108,Data Share Promo,0,1,FALSE,United States
20161108,Data Share Promo,0,1,FALSE,United States
20161108,Data Share Promo,0,1,FALSE,Guernsey
20161108,Data Share Promo,0,1,FALSE,Turkey
20161108,Data Share Promo,0,1,FALSE,Poland
20161108,Data Share Promo,0,1,FALSE,United States
20161108,Data Share Promo,0,1,FALSE,United States
20161108,Data Share Promo,0,1,FALSE,United States
20161108,Data Share Promo,0,1,FALSE,United States
20161108,Data Share Promo,0,2,FALSE,United States
20161108,Data Share Promo,0,2,FALSE,United States
20161108,Data Share Promo,0,2,FALSE,United States
20161108,Data Share Promo,0,2,FALSE,Hungary
20161108,Data Share Promo,0,2,FALSE,Ireland
20161108,Data Share Promo,0,1,FALSE,India
20161108,Data Share Promo,0,2,FALSE,United States
20161108,Data Share Promo,0,2,FALSE,United States
20161108,Data Share Promo,0,2,FALSE,United States
20161108,Data Share Promo,0,3,FALSE,Canada
20161108,Data Share Promo,0,3,FALSE,United States
20161108,Data Share Promo,0,2,FALSE,United States
20161108,Data Share Promo,0,2,FALSE,Canada
20161108,Data Share Promo,0,3,FALSE,United States
20161108,Data Share Promo,0,2,FALSE,United States
20161108,Data Share Promo,0,4,FALSE,United States
20161108,Data Share Promo,0,3,FALSE,United States
20161108,Data Share Promo,0,4,FALSE,United States
20161108,Data Share Promo,0,5,FALSE,Russia
20161108,Data Share Promo,0,5,FALSE,United States
20161108,Data Share Promo,0,4,FALSE,India
20161108,Data Share Promo,0,5,FALSE,United States
20161108,Data Share Promo,0,6,FALSE,Netherlands
20161108,Data Share Promo,0,4,FALSE,Ukraine
20161108,Data Share Promo,0,7,FALSE,United States
20161108,Data Share Promo,0,8,FALSE,Japan
20161108,Data Share Promo,0,8,FALSE,Mexico
20161108,Data Share Promo,0,9,FALSE,United States
20161108,Data Share Promo,0,7,FALSE,Ecuador
20161108,Data Share Promo,0,9,FALSE,Netherlands
20161108,Data Share Promo,0,9,TRUE,India
20161108,Data Share Promo,0,8,FALSE,Greece
20161108,Data Share Promo,0,10,FALSE,Israel
20161108,Data Share Promo,0,8,TRUE,South Korea
20161108,Data Share Promo,0,12,FALSE,Portugal
20161108,Data Share Promo,0,19,FALSE,Canada
20170519,AW - Accessories,0,5,FALSE,Malaysia
20170519,AW - Accessories,0,5,FALSE,United States
20170519,AW - Accessories,0,3,FALSE,United States
20170519,AW - Accessories,0,5,TRUE,United States
20170519,AW - Accessories,0,5,FALSE,United States
20170519,AW - Accessories,0,5,FALSE,United States
20170519,Data Share Promo,0,7,FALSE,United Kingdom
20170519,AW - Dynamic Search Ads Whole Site,0,7,FALSE,United States
20170519,AW - Accessories,0,8,TRUE,United States
20170519,Data Share Promo,0,7,TRUE,United States
20170519,AW - Accessories,0,9,TRUE,United States
20170519,AW - Dynamic Search Ads Whole Site,0,8,TRUE,United States
20170519,AW - Accessories,0,7,TRUE,United States
20170519,AW - Accessories,0,7,FALSE,United States
20170519,AW - Dynamic Search Ads Whole Site,0,12,FALSE,United States
20170519,AW - Accessories,0,10,TRUE,United States
20170519,AW - Dynamic Search Ads Whole Site,0,14,FALSE,United States
20170519,AW - Accessories,0,16,FALSE,United States
20170519,AW - Accessories,1,16,FALSE,United States
20170519,AW - Accessories,0,15,FALSE,United States
20170519,AW - Accessories,0,20,FALSE,United States
20170519,AW - Accessories,0,32,TRUE,United States
20170519,AW - Dynamic Search Ads Whole Site,0,1,FALSE,India
20170519,AW - Accessories,0,1,TRUE,United States
20170519,Data Share Promo,0,1,FALSE,Italy
20170519,AW - Accessories,0,1,TRUE,United States
20170519,Data Share Promo,0,1,TRUE,Canada
20170519,Data Share Promo,0,1,TRUE,Colombia
20170519,Data Share Promo,0,1,FALSE,Hong Kong
20170519,Data Share Promo,0,1,FALSE,United Kingdom
20170519,Data Share Promo,0,1,FALSE,Ukraine
20170519,AW - Accessories,0,1,FALSE,United States
20170519,Data Share Promo,0,1,FALSE,Spain
20170519,Data Share Promo,0,1,FALSE,France
20170519,AW - Accessories,0,1,TRUE,United States
20170519,AW - Accessories,0,1,TRUE,United States
20170519,Data Share Promo,0,1,FALSE,United States
20170519,AW - Accessories,0,1,TRUE,United States
20170519,AW - Accessories,0,1,TRUE,United States
20170519,AW - Accessories,0,1,TRUE,United States
20170519,Data Share Promo,0,1,TRUE,Italy
20170519,Data Share Promo,0,1,FALSE,Taiwan
20170519,AW - Dynamic Search Ads Whole Site,0,1,TRUE,United States
20170519,Data Share Promo,0,1,FALSE,France
20170519,AW - Accessories,0,1,FALSE,United States
20170519,AW - Accessories,0,1,TRUE,United States
20170519,AW - Accessories,0,1,TRUE,United States
20170519,AW - Accessories,0,1,FALSE,United States
20170519,Data Share Promo,0,1,FALSE,United States
20170519,Data Share Promo,0,1,FALSE,Brazil
20170519,AW - Dynamic Search Ads Whole Site,0,1,TRUE,United States
20170519,AW - Accessories,0,1,TRUE,United States
20170519,Data Share Promo,0,1,FALSE,China
20170519,AW - Accessories,0,1,FALSE,United States
20170519,Data Share Promo,0,1,FALSE,Taiwan
20170519,AW - Accessories,0,1,TRUE,United States
20170519,AW - Accessories,0,1,FALSE,United States
20170519,AW - Accessories,0,1,TRUE,United States
20170519,Data Share Promo,0,1,FALSE,India
20170519,Data Share Promo,0,1,FALSE,Netherlands
20170519,AW - Dynamic Search Ads Whole Site,0,1,FALSE,United States
20170519,AW - Accessories,0,1,TRUE,United States
20170519,AW - Accessories,0,1,TRUE,United States
20170519,Data Share Promo,0,1,FALSE,France
20170519,Data Share Promo,0,1,TRUE,Colombia
20170519,Data Share Promo,0,1,TRUE,United States
20170519,AW - Accessories,0,2,FALSE,United States
20170519,Data Share Promo,0,2,TRUE,Canada
20170519,Data Share Promo,0,2,FALSE,United States
20170519,AW - Accessories,0,2,FALSE,United States
20170519,AW - Dynamic Search Ads Whole Site,0,3,TRUE,United States
20170519,Data Share Promo,0,3,TRUE,India
20170519,AW - Dynamic Search Ads Whole Site,0,2,TRUE,United States
20170519,AW - Accessories,0,2,TRUE,United States
20170519,AW - Accessories,0,2,FALSE,United States
20170519,Data Share Promo,0,2,FALSE,United States
20170519,Data Share Promo,0,2,FALSE,Australia
20170519,AW - Accessories,0,2,TRUE,United States
20170519,AW - Accessories,0,2,TRUE,United States
20170519,AW - Accessories,0,2,TRUE,United States
20170519,Data Share Promo,0,2,FALSE,Italy
20170519,AW - Accessories,0,3,TRUE,United States
20170519,Data Share Promo,0,3,FALSE,United States
20170519,AW - Accessories,0,3,TRUE,United States
20170519,AW - Accessories,0,3,TRUE,United States
20170519,AW - Accessories,0,3,FALSE,United States
20170519,AW - Accessories,0,4,TRUE,United States
20170519,AW - Accessories,0,3,TRUE,United States
20170519,Data Share Promo,0,3,FALSE,Turkey
20170519,AW - Accessories,0,4,FALSE,United States
20170519,Data Share Promo,0,4,FALSE,India
20170519,AW - Accessories,0,4,TRUE,United States
20170519,AW - Accessories,0,5,TRUE,United States
20170519,AW - Accessories,0,5,TRUE,United States
20170519,AW - Accessories,0,5,TRUE,India
20170519,Data Share Promo,0,5,FALSE,United States
20170519,AW - Accessories,0,5,TRUE,United States
20170519,AW - Accessories,0,6,TRUE,United States
20170519,Data Share Promo,0,1,TRUE,United States
20170519,AW - Accessories,0,1,TRUE,United States
20170519,AW - Accessories,0,1,TRUE,United States
20170519,AW - Accessories,0,1,TRUE,United States
20170519,Data Share Promo,0,1,FALSE,Turkey
20170519,AW - Dynamic Search Ads Whole Site,0,2,TRUE,United States
20170417,AW - Dynamic Search Ads Whole Site,0,3,FALSE,United States
20170417,AW - Accessories,0,2,FALSE,United States
20170417,AW - Accessories,0,3,FALSE,United States
20170417,Data Share Promo,0,4,FALSE,India
20170417,AW - Accessories,0,4,TRUE,United States
20170417,AW - Accessories,0,5,FALSE,United States
20170417,AW - Accessories,0,5,TRUE,United States
20170417,AW - Accessories,0,5,TRUE,United States
20170417,AW - Accessories,0,5,TRUE,United States
20170417,AW - Dynamic Search Ads Whole Site,0,5,FALSE,United States
20170417,AW - Accessories,0,6,FALSE,United States
20170417,Data Share Promo,0,4,FALSE,Sweden
20170417,AW - Dynamic Search Ads Whole Site,0,6,FALSE,United States
20170417,AW - Accessories,0,7,FALSE,United States
20170417,AW - Accessories,0,8,TRUE,United States
20170417,AW - Accessories,0,7,TRUE,United States
20170417,Data Share Promo,0,6,FALSE,Chile
20170417,AW - Accessories,0,7,FALSE,United States
20170417,Data Share Promo,0,16,FALSE,Netherlands
20170417,Data Share Promo,0,8,FALSE,Mexico
20170417,AW - Accessories,0,21,TRUE,United States
20170417,Data Share Promo,0,1,TRUE,Malaysia
20170417,Data Share Promo,0,1,FALSE,Taiwan
20170417,Data Share Promo,0,1,FALSE,South Korea
20170417,AW - Accessories,0,1,FALSE,United States
20170417,AW - Dynamic Search Ads Whole Site,0,1,TRUE,United States
20170417,Data Share Promo,0,1,FALSE,Thailand
20170417,Data Share Promo,0,1,FALSE,China
20170417,AW - Dynamic Search Ads Whole Site,0,1,TRUE,United States
20170417,AW - Dynamic Search Ads Whole Site,0,1,TRUE,United States
20170417,AW - Dynamic Search Ads Whole Site,0,1,FALSE,Greece
20170417,Data Share Promo,0,1,FALSE,Russia
20170417,AW - Dynamic Search Ads Whole Site,0,1,FALSE,United States
20170417,Data Share Promo,0,1,TRUE,Russia
20170417,Data Share Promo,0,1,TRUE,Malaysia
20170417,Data Share Promo,0,1,FALSE,Ukraine
20170417,Data Share Promo,0,1,TRUE,United States
20170417,Data Share Promo,0,1,FALSE,Hong Kong
20170417,Data Share Promo,0,1,FALSE,Japan
20170417,Data Share Promo,0,1,FALSE,United States
20170417,Data Share Promo,0,1,FALSE,India
20170417,Data Share Promo,0,1,FALSE,Netherlands
20170417,Data Share Promo,0,1,FALSE,Germany
20170417,AW - Accessories,0,1,FALSE,United States
20170417,Data Share Promo,0,1,FALSE,Israel
20170417,Data Share Promo,0,1,FALSE,Netherlands
20170417,AW - Accessories,0,1,FALSE,Mexico
20170417,Data Share Promo,0,1,FALSE,India
20170417,Data Share Promo,0,1,TRUE,United States
20170417,Data Share Promo,0,1,FALSE,Netherlands
20170417,Data Share Promo,0,1,FALSE,United States
20170417,Data Share Promo,0,1,FALSE,Israel
20170417,Data Share Promo,0,1,TRUE,United States
20170417,AW - Dynamic Search Ads Whole Site,0,1,TRUE,United States
20170417,Data Share Promo,0,1,FALSE,Netherlands
20170417,AW - Accessories,0,1,FALSE,United States
20170417,Data Share Promo,0,1,FALSE,Hungary
20170417,Data Share Promo,0,1,FALSE,South Korea
20170417,AW - Dynamic Search Ads Whole Site,0,1,TRUE,United States
20170417,AW - Accessories,0,2,TRUE,United States
20170417,Data Share Promo,0,2,FALSE,Netherlands
20170417,Data Share Promo,0,2,FALSE,South Korea
20170417,Data Share Promo,0,2,FALSE,Russia
20170417,AW - Dynamic Search Ads Whole Site,0,2,TRUE,United States
20170417,Data Share Promo,0,2,FALSE,Netherlands
20170417,AW - Accessories,0,3,FALSE,United States
20170417,Data Share Promo,0,4,TRUE,United States
20170417,Data Share Promo,0,2,FALSE,Austria
20170417,Data Share Promo,0,2,FALSE,Hong Kong
20170417,AW - Accessories,0,2,FALSE,United States
20170417,Data Share Promo,0,2,FALSE,Hungary
20170417,Data Share Promo,0,2,FALSE,United States
20170417,Data Share Promo,0,2,FALSE,Egypt
20170417,AW - Accessories,0,2,FALSE,United States
20170417,Data Share Promo,0,2,FALSE,United States
20170417,Data Share Promo,0,3,FALSE,United States
20170417,AW - Accessories,0,1,FALSE,United States
20170417,AW - Accessories,0,1,FALSE,United States
20170417,Data Share Promo,0,2,FALSE,United States
20170417,AW - Accessories,0,2,TRUE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,1,FALSE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,1,FALSE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,1,TRUE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,1,FALSE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,1,FALSE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,1,FALSE,United States
20160922,Data Share Promo,0,1,FALSE,Taiwan
20160922,Data Share Promo,0,1,FALSE,Thailand
20160922,Data Share Promo,0,1,FALSE,Czechia
20160922,Data Share Promo,0,1,FALSE,Portugal
20160922,Data Share Promo,0,1,FALSE,Turkey
20160922,Data Share Promo,0,1,FALSE,United States
20160922,Data Share Promo,0,1,FALSE,Sweden
20160922,Data Share Promo,0,1,FALSE,United States
20160922,Data Share Promo,0,1,FALSE,United States
20160922,Data Share Promo,0,1,FALSE,South Korea
20160922,Data Share Promo,0,1,FALSE,Denmark
20160922,Data Share Promo,0,1,FALSE,Belgium
20160922,Data Share Promo,0,1,FALSE,China
20160922,Data Share Promo,0,1,FALSE,Italy
20160922,AW - Dynamic Search Ads Whole Site,0,1,TRUE,United States
20160922,Data Share Promo,0,1,FALSE,Canada
20160922,Data Share Promo,0,1,FALSE,United States
20160922,Data Share Promo,0,1,FALSE,Czechia
20160922,Data Share Promo,0,1,FALSE,United States
20160922,Data Share Promo,0,1,FALSE,Israel
20160922,Data Share Promo,0,1,FALSE,India
20160922,Data Share Promo,0,1,FALSE,Ireland
20160922,AW - Dynamic Search Ads Whole Site,0,1,TRUE,United States
20160922,Data Share Promo,0,1,FALSE,Malaysia
20160922,Data Share Promo,0,1,FALSE,Hong Kong
20160922,Data Share Promo,0,1,FALSE,France
20160922,Data Share Promo,0,1,FALSE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,1,TRUE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,1,TRUE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,1,TRUE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,1,TRUE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,1,TRUE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,2,FALSE,United States
20160922,Data Share Promo,0,2,FALSE,India
20160922,Data Share Promo,0,2,FALSE,United Kingdom
20160922,Data Share Promo,0,2,FALSE,Kuwait
20160922,AW - Dynamic Search Ads Whole Site,0,3,TRUE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,3,FALSE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,2,TRUE,United States
20160922,Data Share Promo,0,2,FALSE,Pakistan
20160922,Data Share Promo,0,3,FALSE,India
20160922,Data Share Promo,0,3,FALSE,Czechia
20160922,AW - Dynamic Search Ads Whole Site,0,3,FALSE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,3,FALSE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,4,FALSE,United States
20160922,Data Share Promo,0,3,FALSE,United Kingdom
20160922,Data Share Promo,0,3,FALSE,Germany
20160922,Data Share Promo,0,3,FALSE,United States
20160922,Data Share Promo,0,3,FALSE,Italy
20160922,Data Share Promo,0,3,FALSE,Italy
20160922,AW - Dynamic Search Ads Whole Site,0,3,FALSE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,5,FALSE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,5,FALSE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,4,TRUE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,5,FALSE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,5,TRUE,United States
20160922,Data Share Promo,0,4,FALSE,Denmark
20160922,Data Share Promo,0,4,FALSE,Colombia
20160922,AW - Dynamic Search Ads Whole Site,0,5,TRUE,United States
20160922,Data Share Promo,0,4,FALSE,Norway
20160922,AW - Dynamic Search Ads Whole Site,0,7,FALSE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,7,FALSE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,6,TRUE,United States
20160922,Data Share Promo,0,5,FALSE,Denmark
20160922,AW - Dynamic Search Ads Whole Site,0,6,TRUE,United States
20160922,Data Share Promo,0,6,FALSE,India
20160922,Data Share Promo,0,7,FALSE,Denmark
20160922,Data Share Promo,0,6,FALSE,Vietnam
20160922,AW - Dynamic Search Ads Whole Site,0,8,TRUE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,7,FALSE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,8,TRUE,United States
20160922,Data Share Promo,0,10,FALSE,Czechia
20160922,Data Share Promo,0,9,FALSE,Israel
20160922,Data Share Promo,0,7,FALSE,India
20160922,Data Share Promo,0,8,FALSE,Germany
20160922,AW - Dynamic Search Ads Whole Site,0,12,FALSE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,10,FALSE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,13,FALSE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,13,FALSE,United States
20160922,Data Share Promo,0,11,FALSE,United States
20160922,Data Share Promo,0,13,FALSE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,14,FALSE,United States
20160922,Data Share Promo,0,13,FALSE,Romania
20160922,Data Share Promo,0,12,FALSE,Vietnam
20160922,AW - Dynamic Search Ads Whole Site,0,15,TRUE,United States
20160922,Data Share Promo,0,15,FALSE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,15,FALSE,United States
20160922,Data Share Promo,0,26,FALSE,Ukraine
20160922,AW - Dynamic Search Ads Whole Site,0,24,FALSE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,27,TRUE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,31,TRUE,United States
20160922,AW - Dynamic Search Ads Whole Site,0,62,TRUE,United States
20170213,Data Share Promo,0,1,FALSE,Spain
20170213,Data Share Promo,0,1,FALSE,South Korea
20170213,AW - Accessories,0,1,TRUE,United States
20170213,Data Share Promo,0,1,FALSE,Spain
20170213,Data Share Promo,0,1,FALSE,Spain
20170213,Data Share Promo,0,1,FALSE,United States
20170213,AW - Accessories,0,1,TRUE,United States
20170213,AW - Accessories,0,1,FALSE,United States
20170213,Data Share Promo,0,1,FALSE,Israel
20170213,AW - Accessories,0,1,FALSE,United States
20170213,Data Share Promo,0,1,FALSE,United States
20170213,Data Share Promo,0,1,FALSE,United States
20170213,Data Share Promo,0,1,FALSE,United States
20170213,Data Share Promo,0,1,FALSE,Canada
20170213,Data Share Promo,0,1,FALSE,Ireland
20170213,Data Share Promo,0,1,TRUE,United States
20170213,Data Share Promo,0,1,FALSE,United States
20170213,Data Share Promo,0,1,FALSE,United States
20170213,Data Share Promo,0,1,FALSE,United States
20170213,AW - Accessories,0,1,FALSE,United States
20170213,Data Share Promo,0,1,FALSE,India
20170213,AW - Accessories,0,1,FALSE,United States
20170213,Data Share Promo,0,1,FALSE,Spain
20170213,Data Share Promo,0,1,FALSE,United Kingdom
20170213,AW - Accessories,0,1,FALSE,United States
20170213,Data Share Promo,0,1,FALSE,Sweden
20170213,AW - Accessories,0,1,FALSE,Canada
20170213,Data Share Promo,0,1,TRUE,Argentina
20170213,Data Share Promo,0,1,FALSE,United States
20170213,AW - Accessories,0,1,TRUE,United States
20170213,Data Share Promo,0,1,FALSE,United States
20170213,AW - Accessories,0,1,TRUE,India
20170213,AW - Dynamic Search Ads Whole Site,0,1,FALSE,United States
20170213,AW - Accessories,0,1,FALSE,United States
20170213,AW - Accessories,0,1,FALSE,United States
20170213,Data Share Promo,0,1,FALSE,Peru
20170213,AW - Accessories,0,1,FALSE,United States
20170213,AW - Accessories,0,1,TRUE,United States
20170213,Data Share Promo,0,1,FALSE,Switzerland
20170213,AW - Dynamic Search Ads Whole Site,0,1,FALSE,United States
20170213,Data Share Promo,0,1,FALSE,Morocco
20170213,Data Share Promo,0,2,FALSE,United Kingdom
20170213,Data Share Promo,0,2,FALSE,Morocco
20170213,Data Share Promo,0,2,FALSE,Vietnam
20170213,AW - Accessories,0,2,FALSE,United States
20170213,Data Share Promo,0,2,FALSE,Vietnam
20170213,Data Share Promo,0,2,FALSE,United States
20170213,Data Share Promo,0,2,FALSE,Denmark
20170213,AW - Accessories,0,2,TRUE,United States
20170213,Data Share Promo,0,2,FALSE,United States
20170213,AW - Accessories,0,2,FALSE,United States
20170213,AW - Accessories,0,2,TRUE,United States
20170213,Data Share Promo,0,2,FALSE,United States
20170213,AW - Accessories,0,2,FALSE,United States
20170213,AW - Dynamic Search Ads Whole Site,0,2,FALSE,United States
20170213,Data Share Promo,0,3,FALSE,Ireland
20170213,AW - Accessories,0,3,TRUE,United States
20170213,Data Share Promo,0,3,FALSE,South Korea
20170213,Data Share Promo,0,3,FALSE,Papua New Guinea
20170213,Data Share Promo,0,4,FALSE,India
20170213,AW - Accessories,0,4,TRUE,United States
20170213,AW - Dynamic Search Ads Whole Site,0,5,FALSE,United States
20170213,Data Share Promo,0,5,TRUE,India
20170213,Data Share Promo,0,5,FALSE,United States
20170213,AW - Accessories,0,5,TRUE,United States
20170213,Data Share Promo,0,4,TRUE,India
20170213,Data Share Promo,0,5,FALSE,United States
20170213,AW - Dynamic Search Ads Whole Site,0,5,TRUE,United States
20170213,AW - Accessories,0,5,FALSE,United States
20170213,AW - Accessories,0,4,FALSE,United States
20170213,Data Share Promo,0,8,FALSE,United States
20170213,AW - Accessories,0,8,TRUE,United States
20170213,Data Share Promo,0,12,FALSE,United States
20170213,Data Share Promo,0,5,TRUE,Mexico
20170213,AW - Dynamic Search Ads Whole Site,0,11,FALSE,United States
20170213,AW - Dynamic Search Ads Whole Site,0,22,FALSE,United States
20170213,AW - Dynamic Search Ads Whole Site,1,35,FALSE,United States
20170403,AW - Dynamic Search Ads Whole Site,0,1,FALSE,United States
20170403,AW - Dynamic Search Ads Whole Site,0,1,FALSE,United States
20170403,AW - Dynamic Search Ads Whole Site,0,1,FALSE,Malaysia
20170403,Data Share Promo,0,1,FALSE,Spain
20170403,Data Share Promo,0,1,FALSE,Romania
20170403,Data Share Promo,0,1,FALSE,Malaysia
20170403,Data Share Promo,0,1,FALSE,India
20170403,Data Share Promo,0,1,FALSE,United States
20170403,Data Share Promo,0,1,FALSE,France
20170403,Data Share Promo,0,1,FALSE,United States
20170403,Data Share Promo,0,1,FALSE,Singapore
20170403,Data Share Promo,0,1,FALSE,United States
20170403,Data Share Promo,0,1,FALSE,Poland
20170403,Data Share Promo,0,1,FALSE,Saudi Arabia
20170403,Data Share Promo,0,1,FALSE,Hong Kong
20170403,Data Share Promo,0,1,FALSE,Sweden
20170403,Data Share Promo,0,1,FALSE,India
20170403,Data Share Promo,0,1,FALSE,United States
20170403,Data Share Promo,0,1,FALSE,France
20170403,Data Share Promo,0,1,FALSE,United States
20170403,Data Share Promo,0,1,FALSE,Germany
20170403,Data Share Promo,0,1,FALSE,Taiwan
20170403,Data Share Promo,0,1,FALSE,Netherlands
20170403,Data Share Promo,0,1,FALSE,United Kingdom
20170403,Data Share Promo,0,1,FALSE,Germany
20170403,Data Share Promo,0,1,FALSE,Kazakhstan
20170403,Data Share Promo,0,1,FALSE,Spain
20170403,Data Share Promo,0,1,FALSE,Italy
20170403,Data Share Promo,0,1,FALSE,Brazil
20170403,Data Share Promo,0,1,FALSE,Japan
20170403,Data Share Promo,0,1,FALSE,Russia
20170403,Data Share Promo,0,1,FALSE,India
20170403,Data Share Promo,0,1,FALSE,Russia
20170403,AW - Accessories,0,1,TRUE,United States
20170403,AW - Dynamic Search Ads Whole Site,0,1,FALSE,United States
20170403,Data Share Promo,0,1,FALSE,India
20170403,AW - Accessories,0,1,TRUE,United States
20170403,AW - Accessories,0,2,TRUE,United States
20170403,Data Share Promo,0,2,FALSE,Germany
20170403,Data Share Promo,0,2,FALSE,Japan
20170403,AW - Accessories,0,2,TRUE,United States
20170403,AW - Accessories,0,2,FALSE,United States
20170403,Data Share Promo,0,2,FALSE,India
20170403,Data Share Promo,0,3,FALSE,India
20170403,AW - Accessories,0,3,TRUE,United States
20170403,Data Share Promo,0,3,TRUE,United States
20170403,AW - Apparel,0,3,FALSE,Canada
20170403,Data Share Promo,0,3,FALSE,United States
20170403,AW - Accessories,0,3,TRUE,United States
20170403,Data Share Promo,0,3,FALSE,Germany
20170403,AW - Accessories,0,4,FALSE,United States
20170403,Data Share Promo,0,4,FALSE,United States
20170403,Data Share Promo,0,4,FALSE,Ireland
20170403,Data Share Promo,0,5,FALSE,Netherlands
20170403,Data Share Promo,0,6,TRUE,United Kingdom
20170403,Data Share Promo,0,4,FALSE,France
20170403,Data Share Promo,0,7,FALSE,Japan
20170403,AW - Accessories,0,7,TRUE,United States
20170403,AW - Accessories,0,8,FALSE,Turkey
20170403,AW - Accessories,0,7,FALSE,United States
20170403,Data Share Promo,0,8,FALSE,Russia
20170403,AW - Dynamic Search Ads Whole Site,0,10,FALSE,United States
20170403,AW - Accessories,1,11,FALSE,United States
20170403,Data Share Promo,0,10,FALSE,Argentina
